State,Year,Month,Unemployment Rate,School closing,Workplace closing,Cancel public event,Restriction on gathering,Close public transport,State at home requirement,Restrictions on internal movement,International travel control
Missouri,2020,09,5.9,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Missouri,2020,10,5.4,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Missouri,2020,11,5.2,2.0,1.0,2.0,3.566666666666667,0.0,1.4666666666666666,1.0,3.0
Missouri,2020,12,5,2.0,1.0,2.0,3.225806451612903,0.0,2.0,1.0,3.0
Missouri,2021,01,4.9,1.5806451612903225,1.0,2.0,3.870967741935484,0.0,2.0,1.0,3.0
Missouri,2021,02,4.8,1.0,1.0,2.0,4.0,0.0,2.0,1.0,3.0
Missouri,2021,03,4.8,1.0,1.0,1.7419354838709677,3.225806451612903,0.0,2.0,1.0,3.0
Missouri,2021,04,4.7,1.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0
Missouri,2021,05,4.5,1.0,0.12903225806451613,1.0,1.2580645161290323,0.0,1.5483870967741935,1.0,3.0
Missouri,2021,06,4.3,1.0,0.0,1.0,0.0,0.0,0.4666666666666667,1.0,3.0
Missouri,2021,07,4.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Missouri,2021,08,3.9,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Missouri,2021,09,3.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Missouri,2021,10,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Missouri,2021,11,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.7333333333333334
Missouri,2021,12,3.2,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Missouri,2022,01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,02,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,03,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,04,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,05,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,06,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,07,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Missouri,2022,08,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Missouri,2022,09,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Missouri,2022,10,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Missouri,2022,11,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Missouri,2022,12,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Montana,2019,01,3.6,0,0,0,0,0,0,0,0
Montana,2019,02,3.6,0,0,0,0,0,0,0,0
Montana,2019,03,3.5,0,0,0,0,0,0,0,0
Montana,2019,04,3.5,0,0,0,0,0,0,0,0
Montana,2019,05,3.4,0,0,0,0,0,0,0,0
Montana,2019,06,3.4,0,0,0,0,0,0,0,0
Montana,2019,07,3.5,0,0,0,0,0,0,0,0
Montana,2019,08,3.5,0,0,0,0,0,0,0,0
Montana,2019,09,3.5,0,0,0,0,0,0,0,0
Montana,2019,10,3.5,0,0,0,0,0,0,0,0
Montana,2019,11,3.5,0,0,0,0,0,0,0,0
Montana,2019,12,3.5,0,0,0,0,0,0,0,0
Montana,2020,01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Montana,2020,02,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Montana,2020,03,3.5,1.4516129032258065,1.2580645161290323,0.6774193548387096,1.903225806451613,0.5161290322580645,0.3225806451612903,0.5161290322580645,3.0
Montana,2020,04,12,3.0,2.8666666666666667,2.0,4.0,1.0,2.0,1.0,3.0
Montana,2020,05,9.2,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0
Montana,2020,06,7.6,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0
Montana,2020,07,6.7,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0
Montana,2020,08,5.6,2.2580645161290325,1.0,1.0,3.0,1.0,2.0,1.0,3.0
Montana,2020,09,5.2,1.0,1.0,1.0,3.0,0.3333333333333333,2.0,1.0,3.0
Montana,2020,10,4.6,1.4516129032258065,1.0,1.0,3.0,0.0,2.0,1.0,3.0
Montana,2020,11,4.4,1.8333333333333333,1.0,1.0,3.0,0.0,1.7333333333333334,1.0,3.0
Montana,2020,12,4.2,1.0,1.0,1.0,3.0,0.0,1.935483870967742,1.0,3.0
Montana,2021,01,4,1.4193548387096775,1.0,1.0,3.0,0.0,2.0,1.0,3.0
Montana,2021,02,3.9,1.25,1.0,1.0,3.0,0.0,2.0,1.0,3.0
Montana,2021,03,3.8,1.0,1.0,1.0,3.0,0.0,1.032258064516129,1.0,3.0
Montana,2021,04,3.7,1.0,1.0,1.0,2.0,0.0,0.03333333333333333,1.0,3.0
Montana,2021,05,3.6,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0
Montana,2021,06,3.5,1.0,0.9666666666666667,1.0,1.9333333333333333,0.0,0.0,1.0,3.0
Montana,2021,07,3.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Montana,2021,08,3.3,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Montana,2021,09,3.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Montana,2021,10,3,1.3870967741935485,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,3.0
Montana,2021,11,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Montana,2021,12,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Montana,2022,01,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,02,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,03,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,04,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,05,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,06,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,07,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Montana,2022,08,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Montana,2022,09,2.7,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Montana,2022,10,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Montana,2022,11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Montana,2022,12,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nebraska,2019,01,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,02,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,03,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,04,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,05,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,06,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,07,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,08,3.2,0,0,0,0,0,0,0,0
Nebraska,2019,09,3.2,0,0,0,0,0,0,0,0
Nebraska,2019,10,3.2,0,0,0,0,0,0,0,0
Nebraska,2019,11,3.1,0,0,0,0,0,0,0,0
Nebraska,2019,12,3.1,0,0,0,0,0,0,0,0
Nebraska,2020,01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Nebraska,2020,02,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Nebraska,2020,03,4.4,1.6129032258064515,1.032258064516129,1.1290322580645162,1.6774193548387097,0.4838709677419355,0.0,0.5161290322580645,3.0
Nebraska,2020,04,8.2,3.0,2.0,2.0,4.0,1.0,0.9333333333333333,1.0,3.0
Nebraska,2020,05,6.4,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0
Nebraska,2020,06,5.2,3.0,1.7,2.0,3.7,1.0,1.0,1.0,3.0
Nebraska,2020,07,4.6,3.0,1.0,2.0,1.3225806451612903,1.0,1.0,1.0,3.0
Nebraska,2020,08,3.9,2.7419354838709675,1.0,2.0,1.0,1.0,1.0,1.0,3.0
Nebraska,2020,09,3.5,1.5,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,3.0
Nebraska,2020,10,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
Nebraska,2020,11,3,1.0,1.0,1.1333333333333333,3.0,1.0,1.0,1.0,3.0
Nebraska,2020,12,3,1.0,1.0,1.0,2.967741935483871,1.0,1.4193548387096775,1.0,3.0
Nebraska,2021,01,2.9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
Nebraska,2021,02,2.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,03,2.9,0.4838709677419355,1.0,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,04,2.8,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,05,2.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,06,2.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,07,2.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
Nebraska,2021,08,2.5,0.4838709677419355,0.0,0.45161290322580644,0.0,0.0,1.0,0.25806451612903225,3.0
Nebraska,2021,09,2.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Nebraska,2021,10,2.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Nebraska,2021,11,2.2,1.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,1.7333333333333334
Nebraska,2021,12,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Nebraska,2022,01,2,1.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,02,2,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,03,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,04,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,06,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,07,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska,2022,08,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Nebraska,2022,09,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nebraska,2022,10,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nebraska,2022,11,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nebraska,2022,12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nevada,2019,01,4.3,0,0,0,0,0,0,0,0
Nevada,2019,02,4.3,0,0,0,0,0,0,0,0
Nevada,2019,03,4.2,0,0,0,0,0,0,0,0
Nevada,2019,04,4.2,0,0,0,0,0,0,0,0
Nevada,2019,05,4.1,0,0,0,0,0,0,0,0
Nevada,2019,06,4.1,0,0,0,0,0,0,0,0
Nevada,2019,07,4,0,0,0,0,0,0,0,0
Nevada,2019,08,4.1,0,0,0,0,0,0,0,0
Nevada,2019,09,4.1,0,0,0,0,0,0,0,0
Nevada,2019,10,4.1,0,0,0,0,0,0,0,0
Nevada,2019,11,4.1,0,0,0,0,0,0,0,0
Nevada,2019,12,4.2,0,0,0,0,0,0,0,0
Nevada,2020,01,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Nevada,2020,02,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Nevada,2020,03,7.3,1.5806451612903225,1.4838709677419355,0.8064516129032258,1.032258064516129,0.0,0.3870967741935484,0.5161290322580645,3.0
Nevada,2020,04,30.6,3.0,2.9,2.0,4.0,0.0,2.0,1.0,3.0
Nevada,2020,05,24.7,3.0,2.0,2.0,3.903225806451613,0.0,1.2580645161290323,1.0,3.0
Nevada,2020,06,18.9,3.0,1.1,2.0,3.0,0.0,1.0,1.0,3.0
Nevada,2020,07,16.7,3.0,1.7096774193548387,2.0,3.0,0.0,1.0,1.0,3.0
Nevada,2020,08,13.9,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0
Nevada,2020,09,12.7,3.0,1.5333333333333334,1.9666666666666666,2.966666666666667,0.0,1.0,1.0,3.0
Nevada,2020,10,11.2,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0
Nevada,2020,11,10.3,3.0,1.0,1.0,2.466666666666667,0.0,1.0,1.0,3.0
Nevada,2020,12,9.7,3.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Nevada,2021,01,8.9,3.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Nevada,2021,02,8.5,3.0,1.25,1.0,4.0,0.0,1.0,1.0,3.0
Nevada,2021,03,8,2.0,2.0,1.0,4.0,0.0,1.0,1.0,3.0
Nevada,2021,04,7.6,1.1666666666666667,2.0,1.0,4.0,0.0,0.03333333333333333,1.0,3.0
Nevada,2021,05,7.2,1.0,2.0,1.0,3.967741935483871,0.0,0.0,1.0,3.0
Nevada,2021,06,6.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Nevada,2021,07,6.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Nevada,2021,08,6.2,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Nevada,2021,09,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0
Nevada,2021,10,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Nevada,2021,11,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Nevada,2021,12,5.3,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Nevada,2022,01,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,02,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,03,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,04,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,05,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,06,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,07,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nevada,2022,08,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Nevada,2022,09,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nevada,2022,10,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nevada,2022,11,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nevada,2022,12,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Hampshire,2019,01,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,02,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,03,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,04,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,05,2.5,0,0,0,0,0,0,0,0
New Hampshire,2019,06,2.5,0,0,0,0,0,0,0,0
New Hampshire,2019,07,2.5,0,0,0,0,0,0,0,0
New Hampshire,2019,08,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,09,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,10,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,11,2.6,0,0,0,0,0,0,0,0
New Hampshire,2019,12,2.6,0,0,0,0,0,0,0,0
New Hampshire,2020,01,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
New Hampshire,2020,02,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
New Hampshire,2020,03,2.6,1.5483870967741935,0.8709677419354839,1.032258064516129,1.7419354838709677,0.0,0.3225806451612903,0.5161290322580645,3.0
New Hampshire,2020,04,16,3.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0
New Hampshire,2020,05,11.8,3.0,2.3225806451612905,2.0,4.0,2.0,2.0,1.0,3.0
New Hampshire,2020,06,9.6,3.0,1.9333333333333333,1.5,2.0,1.2333333333333334,1.5,1.0,3.0
New Hampshire,2020,07,8.3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
New Hampshire,2020,08,6.7,2.838709677419355,1.0,1.0,0.0,0.7419354838709677,1.0,1.0,3.0
New Hampshire,2020,09,6.1,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
New Hampshire,2020,10,5.2,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
New Hampshire,2020,11,4.8,2.0,1.0,1.0,0.0,0.0,1.0,1.5333333333333334,3.0
New Hampshire,2020,12,4.6,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0
New Hampshire,2021,01,4.2,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0
New Hampshire,2021,02,4.1,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0
New Hampshire,2021,03,4,1.2258064516129032,1.0,1.0,0.0,0.0,1.0,1.4838709677419355,3.0
New Hampshire,2021,04,3.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
New Hampshire,2021,05,3.7,1.0,1.0,1.0,0.0,0.0,0.22580645161290322,1.0,3.0
New Hampshire,2021,06,3.6,1.0,1.0,1.0,0.0,0.0,0.0,0.3,3.0
New Hampshire,2021,07,3.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
New Hampshire,2021,08,3.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
New Hampshire,2021,09,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
New Hampshire,2021,10,2.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
New Hampshire,2021,11,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7333333333333334
New Hampshire,2021,12,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.935483870967742
New Hampshire,2022,01,2.3,1.5483870967741935,1.0,0.41935483870967744,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,02,2.3,0.7857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,03,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,04,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,05,2.2,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,06,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,07,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Hampshire,2022,08,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
New Hampshire,2022,09,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Hampshire,2022,10,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Hampshire,2022,11,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Hampshire,2022,12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Jersey,2019,01,3.5,0,0,0,0,0,0,0,0
New Jersey,2019,02,3.4,0,0,0,0,0,0,0,0
New Jersey,2019,03,3.3,0,0,0,0,0,0,0,0
New Jersey,2019,04,3.2,0,0,0,0,0,0,0,0
New Jersey,2019,05,3.2,0,0,0,0,0,0,0,0
New Jersey,2019,06,3.2,0,0,0,0,0,0,0,0
New Jersey,2019,07,3.3,0,0,0,0,0,0,0,0
New Jersey,2019,08,3.4,0,0,0,0,0,0,0,0
New Jersey,2019,09,3.6,0,0,0,0,0,0,0,0
New Jersey,2019,10,3.7,0,0,0,0,0,0,0,0
New Jersey,2019,11,3.8,0,0,0,0,0,0,0,0
New Jersey,2019,12,3.9,0,0,0,0,0,0,0,0
New Jersey,2020,01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
New Jersey,2020,02,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
New Jersey,2020,03,4.1,1.5161290322580645,1.4838709677419355,1.1612903225806452,1.903225806451613,0.0,0.7096774193548387,0.5161290322580645,3.0
New Jersey,2020,04,15,3.0,3.0,2.0,4.0,0.6,2.0,1.0,3.0
New Jersey,2020,05,15.4,3.0,2.5483870967741935,2.0,4.0,1.0,2.0,1.0,3.0
New Jersey,2020,06,14.5,3.0,2.0,1.2666666666666666,3.2666666666666666,1.0,1.2666666666666666,1.0,3.0
New Jersey,2020,07,14.4,3.0,2.0,1.0,3.0,0.5161290322580645,1.0,1.0,3.0
New Jersey,2020,08,13.3,3.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0
New Jersey,2020,09,7.4,2.2333333333333334,2.0,1.0,3.0,0.0,1.0,1.0,3.0
New Jersey,2020,10,7.1,2.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0
New Jersey,2020,11,7.2,2.0,1.0333333333333334,1.0,3.466666666666667,0.0,1.2,1.0,3.0
New Jersey,2020,12,7.2,2.0,1.0,1.0,4.0,0.0,1.1290322580645162,1.0,3.0
New Jersey,2021,01,7.3,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
New Jersey,2021,02,7.3,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
New Jersey,2021,03,7.2,2.0,1.0,1.0,3.4838709677419355,0.0,1.0,1.0,3.0
New Jersey,2021,04,7.2,2.0,1.0,1.0,3.0,0.8333333333333334,0.16666666666666666,1.0,3.0
New Jersey,2021,05,7,2.0,1.0,1.0,3.0,0.8709677419354839,0.0,1.0,3.0
New Jersey,2021,06,7.2,2.0,0.1,1.0,0.3,0.0,0.0,0.3,3.0
New Jersey,2021,07,6.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
New Jersey,2021,08,6.8,1.2580645161290323,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,3.0
New Jersey,2021,09,6.3,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0
New Jersey,2021,10,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
New Jersey,2021,11,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
New Jersey,2021,12,5.6,1.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,2.935483870967742
New Jersey,2022,01,5.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,02,4.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,03,4.3,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,04,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,05,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,06,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,07,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2022,08,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
New Jersey,2022,09,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Jersey,2022,10,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Jersey,2022,11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Jersey,2022,12,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
New Mexico,2019,01,5.1,0,0,0,0,0,0,0,0
New Mexico,2019,02,5.1,0,0,0,0,0,0,0,0
New Mexico,2019,03,5,0,0,0,0,0,0,0,0
New Mexico,2019,04,5,0,0,0,0,0,0,0,0
New Mexico,2019,05,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,06,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,07,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,08,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,09,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,10,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,11,4.9,0,0,0,0,0,0,0,0
New Mexico,2019,12,5,0,0,0,0,0,0,0,0
New Mexico,2020,01,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
New Mexico,2020,02,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
New Mexico,2020,03,5.9,1.7096774193548387,1.4838709677419355,1.2903225806451613,2.129032258064516,0.967741935483871,0.5161290322580645,0.6774193548387096,3.0
New Mexico,2020,04,9,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,05,9.3,3.0,2.4516129032258065,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,06,9,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,07,9,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,08,8.6,2.5161290322580645,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,09,8.7,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,10,8.4,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,11,8.4,2.0,2.5,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2020,12,8.4,2.0,2.032258064516129,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2021,01,8.2,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0
New Mexico,2021,02,8.2,2.0,2.0,2.0,4.0,2.0,1.0,1.3928571428571428,3.0
New Mexico,2021,03,8,2.0,2.0,1.6451612903225807,4.0,1.2258064516129032,1.0,1.0,3.0
New Mexico,2021,04,7.9,1.0666666666666667,2.0,1.2,3.8,1.0,1.0,1.0,3.0
New Mexico,2021,05,7.5,1.0,1.4838709677419355,1.0,2.967741935483871,1.0,0.7419354838709677,1.0,3.0
New Mexico,2021,06,7.4,1.0,1.0,1.0,2.0,1.0,0.0,0.4,3.0
New Mexico,2021,07,7.1,1.0,0.8064516129032258,1.0,0.0,1.0,0.0,0.0,3.0
New Mexico,2021,08,6.8,1.4516129032258065,1.0,0.45161290322580644,0.0,0.5161290322580645,0.0,0.0,3.0
New Mexico,2021,09,6.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
New Mexico,2021,10,6,1.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,3.0
New Mexico,2021,11,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
New Mexico,2021,12,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
New Mexico,2022,01,5.4,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Mexico,2022,02,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
